State,State Code,Gender,Gender Code,Year,Year Code,Weekday,Weekday Code,Deaths
Michigan,26,Female,F,2014,2014,Thursday,5,6339
Michigan,26,Female,F,2014,2014,Friday,6,6663
Michigan,26,Female,F,2014,2014,Saturday,7,6484
Michigan,26,Female,F,2015,2015,Sunday,1,6497
Michigan,26,Female,F,2015,2015,Monday,2,6558
Michigan,26,Female,F,2015,2015,Tuesday,3,6526
Michigan,26,Female,F,2015,2015,Wednesday,4,6374
Michigan,26,Female,F,2015,2015,Thursday,5,6733
Michigan,26,Female,F,2015,2015,Friday,6,6516
Michigan,26,Female,F,2015,2015,Saturday,7,6730
Michigan,26,Female,F,2016,2016,Sunday,1,6469
Michigan,26,Female,F,2016,2016,Monday,2,6455
Michigan,26,Female,F,2016,2016,Tuesday,3,6425
Michigan,26,Female,F,2016,2016,Wednesday,4,6569
Michigan,26,Female,F,2016,2016,Thursday,5,6646
Michigan,26,Female,F,2016,2016,Friday,6,6749
Michigan,26,Female,F,2016,2016,Saturday,7,6744
Michigan,26,Female,F,2017,2017,Sunday,1,6778
Michigan,26,Female,F,2017,2017,Monday,2,6514
Michigan,26,Female,F,2017,2017,Tuesday,3,6424
Michigan,26,Female,F,2017,2017,Wednesday,4,6617
Michigan,26,Female,F,2017,2017,Thursday,5,6706
Michigan,26,Female,F,2017,2017,Friday,6,6659
Michigan,26,Female,F,2017,2017,Saturday,7,6632
Michigan,26,Male,M,2007,2007,Sunday,1,5575
Michigan,26,Male,M,2007,2007,Monday,2,5704
Michigan,26,Male,M,2007,2007,Tuesday,3,5589
Michigan,26,Male,M,2007,2007,Wednesday,4,5734
Michigan,26,Male,M,2007,2007,Thursday,5,5668
Michigan,26,Male,M,2007,2007,Friday,6,5677
Michigan,26,Male,M,2007,2007,Saturday,7,5840
Michigan,26,Male,M,2008,2008,Sunday,1,5627
Michigan,26,Male,M,2008,2008,Monday,2,5737
Michigan,26,Male,M,2008,2008,Tuesday,3,5890
Michigan,26,Male,M,2008,2008,Wednesday,4,5706
Michigan,26,Male,M,2008,2008,Thursday,5,5667
Michigan,26,Male,M,2008,2008,Friday,6,5921
Michigan,26,Male,M,2008,2008,Saturday,7,5752
Michigan,26,Male,M,2009,2009,Sunday,1,5526
Michigan,26,Male,M,2009,2009,Monday,2,5601
Michigan,26,Male,M,2009,2009,Tuesday,3,5672
Michigan,26,Male,M,2009,2009,Wednesday,4,5687
Michigan,26,Male,M,2009,2009,Thursday,5,5842
Michigan,26,Male,M,2009,2009,Friday,6,5736
Michigan,26,Male,M,2009,2009,Saturday,7,5927
Michigan,26,Male,M,2010,2010,Sunday,1,5565
Michigan,26,Male,M,2010,2010,Monday,2,5676
Michigan,26,Male,M,2010,2010,Tuesday,3,5667
Michigan,26,Male,M,2010,2010,Wednesday,4,5821
Michigan,26,Male,M,2010,2010,Thursday,5,5801
Michigan,26,Male,M,2010,2010,Friday,6,5971
Michigan,26,Male,M,2010,2010,Saturday,7,5883
Michigan,26,Male,M,2011,2011,Sunday,1,5837
Michigan,26,Male,M,2011,2011,Monday,2,5873
Michigan,26,Male,M,2011,2011,Tuesday,3,5660
Michigan,26,Male,M,2011,2011,Wednesday,4,5918
Michigan,26,Male,M,2011,2011,Thursday,5,5928
Michigan,26,Male,M,2011,2011,Friday,6,5989
Michigan,26,Male,M,2011,2011,Saturday,7,5987
Michigan,26,Male,M,2012,2012,Sunday,1,5643
Michigan,26,Male,M,2012,2012,Monday,2,6027
Michigan,26,Male,M,2012,2012,Tuesday,3,5891
Michigan,26,Male,M,2012,2012,Wednesday,4,5880
Michigan,26,Male,M,2012,2012,Thursday,5,5863
Michigan,26,Male,M,2012,2012,Friday,6,5956
Michigan,26,Male,M,2012,2012,Saturday,7,6070
Michigan,26,Male,M,2013,2013,Sunday,1,5988
Michigan,26,Male,M,2013,2013,Monday,2,5978
Michigan,26,Male,M,2013,2013,Tuesday,3,6177
Michigan,26,Male,M,2013,2013,Wednesday,4,6184
Michigan,26,Male,M,2013,2013,Thursday,5,6153
Michigan,26,Male,M,2013,2013,Friday,6,6223
Michigan,26,Male,M,2013,2013,Saturday,7,6111
Michigan,26,Male,M,2014,2014,Sunday,1,6224
Michigan,26,Male,M,2014,2014,Monday,2,6211
Michigan,26,Male,M,2014,2014,Tuesday,3,6257
Michigan,26,Male,M,2014,2014,Wednesday,4,6470
Michigan,26,Male,M,2014,2014,Thursday,5,6190
Michigan,26,Male,M,2014,2014,Friday,6,6230
Michigan,26,Male,M,2014,2014,Saturday,7,6428
Michigan,26,Male,M,2015,2015,Sunday,1,6275
Michigan,26,Male,M,2015,2015,Monday,2,6386
Michigan,26,Male,M,2015,2015,Tuesday,3,6223
Michigan,26,Male,M,2015,2015,Wednesday,4,6269
Michigan,26,Male,M,2015,2015,Thursday,5,6317
Michigan,26,Male,M,2015,2015,Friday,6,6364
Michigan,26,Male,M,2015,2015,Saturday,7,6317
Michigan,26,Male,M,2016,2016,Sunday,1,6248
Michigan,26,Male,M,2016,2016,Monday,2,6440
Michigan,26,Male,M,2016,2016,Tuesday,3,6313
Michigan,26,Male,M,2016,2016,Wednesday,4,6373
Michigan,26,Male,M,2016,2016,Thursday,5,6333
Michigan,26,Male,M,2016,2016,Friday,6,6636
Michigan,26,Male,M,2016,2016,Saturday,7,6544
Michigan,26,Male,M,2017,2017,Sunday,1,6479
Michigan,26,Male,M,2017,2017,Monday,2,6435
Michigan,26,Male,M,2017,2017,Tuesday,3,6376
Michigan,26,Male,M,2017,2017,Wednesday,4,6480
Michigan,26,Male,M,2017,2017,Thursday,5,6591
Michigan,26,Male,M,2017,2017,Friday,6,6752
Michigan,26,Male,M,2017,2017,Saturday,7,6427
Minnesota,27,Female,F,2007,2007,Sunday,1,2474
Minnesota,27,Female,F,2007,2007,Monday,2,2440
Minnesota,27,Female,F,2007,2007,Tuesday,3,2538
Minnesota,27,Female,F,2007,2007,Wednesday,4,2545
Minnesota,27,Female,F,2007,2007,Thursday,5,2574
Minnesota,27,Female,F,2007,2007,Friday,6,2551
Minnesota,27,Female,F,2007,2007,Saturday,7,2537
Minnesota,27,Female,F,2008,2008,Sunday,1,2665
Minnesota,27,Female,F,2008,2008,Monday,2,2634
Minnesota,27,Female,F,2008,2008,Tuesday,3,2702
Minnesota,27,Female,F,2008,2008,Wednesday,4,2644
Minnesota,27,Female,F,2008,2008,Thursday,5,2700
Minnesota,27,Female,F,2008,2008,Friday,6,2719
Minnesota,27,Female,F,2008,2008,Saturday,7,2646
Minnesota,27,Female,F,2009,2009,Sunday,1,2542
Minnesota,27,Female,F,2009,2009,Monday,2,2545
Minnesota,27,Female,F,2009,2009,Tuesday,3,2572
Minnesota,27,Female,F,2009,2009,Wednesday,4,2549
Minnesota,27,Female,F,2009,2009,Thursday,5,2682
Minnesota,27,Female,F,2009,2009,Friday,6,2595
Minnesota,27,Female,F,2009,2009,Saturday,7,2603
Minnesota,27,Female,F,2010,2010,Sunday,1,2664
Minnesota,27,Female,F,2010,2010,Monday,2,2666
Minnesota,27,Female,F,2010,2010,Tuesday,3,2657
Minnesota,27,Female,F,2010,2010,Wednesday,4,2573
Minnesota,27,Female,F,2010,2010,Thursday,5,2672
Minnesota,27,Female,F,2010,2010,Friday,6,2777
Minnesota,27,Female,F,2010,2010,Saturday,7,2674
Minnesota,27,Female,F,2011,2011,Sunday,1,2677
Minnesota,27,Female,F,2011,2011,Monday,2,2653
Minnesota,27,Female,F,2011,2011,Tuesday,3,2712
Minnesota,27,Female,F,2011,2011,Wednesday,4,2724
Minnesota,27,Female,F,2011,2011,Thursday,5,2730
Minnesota,27,Female,F,2011,2011,Friday,6,2773
Minnesota,27,Female,F,2011,2011,Saturday,7,2879
Minnesota,27,Female,F,2012,2012,Sunday,1,2799
Minnesota,27,Female,F,2012,2012,Monday,2,2731
Minnesota,27,Female,F,2012,2012,Tuesday,3,2715
Minnesota,27,Female,F,2012,2012,Wednesday,4,2715
Minnesota,27,Female,F,2012,2012,Thursday,5,2740
Minnesota,27,Female,F,2012,2012,Friday,6,2744
Minnesota,27,Female,F,2012,2012,Saturday,7,2772
Minnesota,27,Female,F,2013,2013,Sunday,1,2794
Minnesota,27,Female,F,2013,2013,Monday,2,2748
Minnesota,27,Female,F,2013,2013,Tuesday,3,2855
Minnesota,27,Female,F,2013,2013,Wednesday,4,2748
Minnesota,27,Female,F,2013,2013,Thursday,5,2794
Minnesota,27,Female,F,2013,2013,Friday,6,2840
Minnesota,27,Female,F,2013,2013,Saturday,7,2788
Minnesota,27,Female,F,2014,2014,Sunday,1,2875
Minnesota,27,Female,F,2014,2014,Monday,2,2821
Minnesota,27,Female,F,2014,2014,Tuesday,3,2766
Minnesota,27,Female,F,2014,2014,Wednesday,4,2926
Minnesota,27,Female,F,2014,2014,Thursday,5,2858
Minnesota,27,Female,F,2014,2014,Friday,6,2882
Minnesota,27,Female,F,2014,2014,Saturday,7,2852
Minnesota,27,Female,F,2015,2015,Sunday,1,3079
Minnesota,27,Female,F,2015,2015,Monday,2,2815
Minnesota,27,Female,F,2015,2015,Tuesday,3,2911
Minnesota,27,Female,F,2015,2015,Wednesday,4,2927
Minnesota,27,Female,F,2015,2015,Thursday,5,3046
Minnesota,27,Female,F,2015,2015,Friday,6,2931
Minnesota,27,Female,F,2015,2015,Saturday,7,2997
Minnesota,27,Female,F,2016,2016,Sunday,1,2966
Minnesota,27,Female,F,2016,2016,Monday,2,2964
Minnesota,27,Female,F,2016,2016,Tuesday,3,2892
Minnesota,27,Female,F,2016,2016,Wednesday,4,2824
Minnesota,27,Female,F,2016,2016,Thursday,5,2844
Minnesota,27,Female,F,2016,2016,Friday,6,2964
Minnesota,27,Female,F,2016,2016,Saturday,7,2973
Minnesota,27,Female,F,2017,2017,Sunday,1,3061
Minnesota,27,Female,F,2017,2017,Monday,2,2997
Minnesota,27,Female,F,2017,2017,Tuesday,3,3057
Minnesota,27,Female,F,2017,2017,Wednesday,4,3013
Minnesota,27,Female,F,2017,2017,Thursday,5,2963
Minnesota,27,Female,F,2017,2017,Friday,6,2976
Minnesota,27,Female,F,2017,2017,Saturday,7,3001
Minnesota,27,Male,M,2007,2007,Sunday,1,2358
Minnesota,27,Male,M,2007,2007,Monday,2,2349
Minnesota,27,Male,M,2007,2007,Tuesday,3,2383
Minnesota,27,Male,M,2007,2007,Wednesday,4,2422
Minnesota,27,Male,M,2007,2007,Thursday,5,2353
Minnesota,27,Male,M,2007,2007,Friday,6,2407
Minnesota,27,Male,M,2007,2007,Saturday,7,2401
Minnesota,27,Male,M,2008,2008,Sunday,1,2315
Minnesota,27,Male,M,2008,2008,Monday,2,2467
Minnesota,27,Male,M,2008,2008,Tuesday,3,2442
Minnesota,27,Male,M,2008,2008,Wednesday,4,2492
Minnesota,27,Male,M,2008,2008,Thursday,5,2464
Minnesota,27,Male,M,2008,2008,Friday,6,2404
Minnesota,27,Male,M,2008,2008,Saturday,7,2434
Minnesota,27,Male,M,2009,2009,Sunday,1,2362
Minnesota,27,Male,M,2009,2009,Monday,2,2470
Minnesota,27,Male,M,2009,2009,Tuesday,3,2392
Minnesota,27,Male,M,2009,2009,Wednesday,4,2526
Minnesota,27,Male,M,2009,2009,Thursday,5,2441
Minnesota,27,Male,M,2009,2009,Friday,6,2433
Minnesota,27,Male,M,2009,2009,Saturday,7,2513
Minnesota,27,Male,M,2010,2010,Sunday,1,2429
Minnesota,27,Male,M,2010,2010,Monday,2,2543
Minnesota,27,Male,M,2010,2010,Tuesday,3,2558
Minnesota,27,Male,M,2010,2010,Wednesday,4,2518
Minnesota,27,Male,M,2010,2010,Thursday,5,2451
Minnesota,27,Male,M,2010,2010,Friday,6,2589
Minnesota,27,Male,M,2010,2010,Saturday,7,2491
Minnesota,27,Male,M,2011,2011,Sunday,1,2584
Minnesota,27,Male,M,2011,2011,Monday,2,2526
Minnesota,27,Male,M,2011,2011,Tuesday,3,2598
Minnesota,27,Male,M,2011,2011,Wednesday,4,2587
Minnesota,27,Male,M,2011,2011,Thursday,5,2512
Minnesota,27,Male,M,2011,2011,Friday,6,2586
Minnesota,27,Male,M,2011,2011,Saturday,7,2672
Minnesota,27,Male,M,2012,2012,Sunday,1,2603
Minnesota,27,Male,M,2012,2012,Monday,2,2673
Minnesota,27,Male,M,2012,2012,Tuesday,3,2597
Minnesota,27,Male,M,2012,2012,Wednesday,4,2525
Minnesota,27,Male,M,2012,2012,Thursday,5,2646
Minnesota,27,Male,M,2012,2012,Friday,6,2561
Minnesota,27,Male,M,2012,2012,Saturday,7,2580
Minnesota,27,Male,M,2013,2013,Sunday,1,2559
Minnesota,27,Male,M,2013,2013,Monday,2,2608
Minnesota,27,Male,M,2013,2013,Tuesday,3,2722
Minnesota,27,Male,M,2013,2013,Wednesday,4,2684
Minnesota,27,Male,M,2013,2013,Thursday,5,2732
Minnesota,27,Male,M,2013,2013,Friday,6,2806
Minnesota,27,Male,M,2013,2013,Saturday,7,2760
Minnesota,27,Male,M,2014,2014,Sunday,1,2591
Minnesota,27,Male,M,2014,2014,Monday,2,2779
Minnesota,27,Male,M,2014,2014,Tuesday,3,2702
Minnesota,27,Male,M,2014,2014,Wednesday,4,2738
Minnesota,27,Male,M,2014,2014,Thursday,5,2673
Minnesota,27,Male,M,2014,2014,Friday,6,2809
Minnesota,27,Male,M,2014,2014,Saturday,7,2840
Minnesota,27,Male,M,2015,2015,Sunday,1,2710
Minnesota,27,Male,M,2015,2015,Monday,2,2755
Minnesota,27,Male,M,2015,2015,Tuesday,3,2754
Minnesota,27,Male,M,2015,2015,Wednesday,4,2742
Minnesota,27,Male,M,2015,2015,Thursday,5,2931
Minnesota,27,Male,M,2015,2015,Friday,6,2852
Minnesota,27,Male,M,2015,2015,Saturday,7,2859
Minnesota,27,Male,M,2016,2016,Sunday,1,2882
Minnesota,27,Male,M,2016,2016,Monday,2,2911
Minnesota,27,Male,M,2016,2016,Tuesday,3,2805
Minnesota,27,Male,M,2016,2016,Wednesday,4,2803
Minnesota,27,Male,M,2016,2016,Thursday,5,2857
Minnesota,27,Male,M,2016,2016,Friday,6,2898
Minnesota,27,Male,M,2016,2016,Saturday,7,2904
Minnesota,27,Male,M,2017,2017,Sunday,1,3053
Minnesota,27,Male,M,2017,2017,Monday,2,2988
Minnesota,27,Male,M,2017,2017,Tuesday,3,2835
Minnesota,27,Male,M,2017,2017,Wednesday,4,2914
Minnesota,27,Male,M,2017,2017,Thursday,5,2920
Minnesota,27,Male,M,2017,2017,Friday,6,3037
Minnesota,27,Male,M,2017,2017,Saturday,7,3019
Mississippi,28,Female,F,2007,2007,Sunday,1,1840
Mississippi,28,Female,F,2007,2007,Monday,2,1889
Mississippi,28,Female,F,2007,2007,Tuesday,3,1813
Mississippi,28,Female,F,2007,2007,Wednesday,4,1917
Mississippi,28,Female,F,2007,2007,Thursday,5,1865
Mississippi,28,Female,F,2007,2007,Friday,6,1903
Mississippi,28,Female,F,2007,2007,Saturday,7,1865
Mississippi,28,Female,F,2008,2008,Sunday,1,1933
Mississippi,28,Female,F,2008,2008,Monday,2,1999
Mississippi,28,Female,F,2008,2008,Tuesday,3,1965
Mississippi,28,Female,F,2008,2008,Wednesday,4,1990
Mississippi,28,Female,F,2008,2008,Thursday,5,1969
Mississippi,28,Female,F,2008,2008,Friday,6,1944
Mississippi,28,Female,F,2008,2008,Saturday,7,2046
Mississippi,28,Female,F,2009,2009,Sunday,1,1810
Mississippi,28,Female,F,2009,2009,Monday,2,1956
Mississippi,28,Female,F,2009,2009,Tuesday,3,1852
Mississippi,28,Female,F,2009,2009,Wednesday,4,1874
Mississippi,28,Female,F,2009,2009,Thursday,5,1898
Mississippi,28,Female,F,2009,2009,Friday,6,1890
Mississippi,28,Female,F,2009,2009,Saturday,7,1991
Mississippi,28,Female,F,2010,2010,Sunday,1,1892
Mississippi,28,Female,F,2010,2010,Monday,2,1988
Mississippi,28,Female,F,2010,2010,Tuesday,3,2017
Mississippi,28,Female,F,2010,2010,Wednesday,4,1960
Mississippi,28,Female,F,2010,2010,Thursday,5,1973
Mississippi,28,Female,F,2010,2010,Friday,6,2066
Mississippi,28,Female,F,2010,2010,Saturday,7,1924
Mississippi,28,Female,F,2011,2011,Sunday,1,1932
Mississippi,28,Female,F,2011,2011,Monday,2,1948
Mississippi,28,Female,F,2011,2011,Tuesday,3,1918
Mississippi,28,Female,F,2011,2011,Wednesday,4,1949
Mississippi,28,Female,F,2011,2011,Thursday,5,1882
Mississippi,28,Female,F,2011,2011,Friday,6,2018
Mississippi,28,Female,F,2011,2011,Saturday,7,1943
Mississippi,28,Female,F,2012,2012,Sunday,1,2018
Mississippi,28,Female,F,2012,2012,Monday,2,2055
Mississippi,28,Female,F,2012,2012,Tuesday,3,1923
Mississippi,28,Female,F,2012,2012,Wednesday,4,2002
Mississippi,28,Female,F,2012,2012,Thursday,5,1923
Mississippi,28,Female,F,2012,2012,Friday,6,1990
Mississippi,28,Female,F,2012,2012,Saturday,7,1986
Mississippi,28,Female,F,2013,2013,Sunday,1,1995
Mississippi,28,Female,F,2013,2013,Monday,2,2015
Mississippi,28,Female,F,2013,2013,Tuesday,3,2099
Mississippi,28,Female,F,2013,2013,Wednesday,4,1992
Mississippi,28,Female,F,2013,2013,Thursday,5,2050
Mississippi,28,Female,F,2013,2013,Friday,6,2100
Mississippi,28,Female,F,2013,2013,Saturday,7,2070
Mississippi,28,Female,F,2014,2014,Sunday,1,2087
Mississippi,28,Female,F,2014,2014,Monday,2,1954
Mississippi,28,Female,F,2014,2014,Tuesday,3,1992
Mississippi,28,Female,F,2014,2014,Wednesday,4,1998
Mississippi,28,Female,F,2014,2014,Thursday,5,2082
Mississippi,28,Female,F,2014,2014,Friday,6,2019
Mississippi,28,Female,F,2014,2014,Saturday,7,2008
Mississippi,28,Female,F,2015,2015,Sunday,1,1976
Mississippi,28,Female,F,2015,2015,Monday,2,2155
Mississippi,28,Female,F,2015,2015,Tuesday,3,2081
Mississippi,28,Female,F,2015,2015,Wednesday,4,2023
Mississippi,28,Female,F,2015,2015,Thursday,5,2164
Mississippi,28,Female,F,2015,2015,Friday,6,2120
Mississippi,28,Female,F,2015,2015,Saturday,7,2184
Mississippi,28,Female,F,2016,2016,Sunday,1,2041
Mississippi,28,Female,F,2016,2016,Monday,2,2055
Mississippi,28,Female,F,2016,2016,Tuesday,3,2078
Mississippi,28,Female,F,2016,2016,Wednesday,4,2098
Mississippi,28,Female,F,2016,2016,Thursday,5,2083
Mississippi,28,Female,F,2016,2016,Friday,6,2120
Mississippi,28,Female,F,2016,2016,Saturday,7,2182
Mississippi,28,Female,F,2017,2017,Sunday,1,2178
Mississippi,28,Female,F,2017,2017,Monday,2,2114
Mississippi,28,Female,F,2017,2017,Tuesday,3,2137
Mississippi,28,Female,F,2017,2017,Wednesday,4,2141
Mississippi,28,Female,F,2017,2017,Thursday,5,2143
Mississippi,28,Female,F,2017,2017,Friday,6,2157
Mississippi,28,Female,F,2017,2017,Saturday,7,2110
Mississippi,28,Male,M,2007,2007,Sunday,1,1836
Mississippi,28,Male,M,2007,2007,Monday,2,1898
Mississippi,28,Male,M,2007,2007,Tuesday,3,1810
Mississippi,28,Male,M,2007,2007,Wednesday,4,1845
Mississippi,28,Male,M,2007,2007,Thursday,5,1870
Mississippi,28,Male,M,2007,2007,Friday,6,1863
Mississippi,28,Male,M,2007,2007,Saturday,7,1908
Mississippi,28,Male,M,2008,2008,Sunday,1,1856
Mississippi,28,Male,M,2008,2008,Monday,2,1763
Mississippi,28,Male,M,2008,2008,Tuesday,3,1914
Mississippi,28,Male,M,2008,2008,Wednesday,4,1885
Mississippi,28,Male,M,2008,2008,Thursday,5,1861
Mississippi,28,Male,M,2008,2008,Friday,6,1922
Mississippi,28,Male,M,2008,2008,Saturday,7,1954
Mississippi,28,Male,M,2009,2009,Sunday,1,1915
Mississippi,28,Male,M,2009,2009,Monday,2,1857
Mississippi,28,Male,M,2009,2009,Tuesday,3,1804
Mississippi,28,Male,M,2009,2009,Wednesday,4,1902
Mississippi,28,Male,M,2009,2009,Thursday,5,1851
Mississippi,28,Male,M,2009,2009,Friday,6,1901
Mississippi,28,Male,M,2009,2009,Saturday,7,1882
Mississippi,28,Male,M,2010,2010,Sunday,1,1894
Mississippi,28,Male,M,2010,2010,Monday,2,1873
Mississippi,28,Male,M,2010,2010,Tuesday,3,1868
Mississippi,28,Male,M,2010,2010,Wednesday,4,1922
Mississippi,28,Male,M,2010,2010,Thursday,5,1812
Mississippi,28,Male,M,2010,2010,Friday,6,1948
Mississippi,28,Male,M,2010,2010,Saturday,7,1894
Mississippi,28,Male,M,2011,2011,Sunday,1,1891
Mississippi,28,Male,M,2011,2011,Monday,2,1932
Mississippi,28,Male,M,2011,2011,Tuesday,3,1902
Mississippi,28,Male,M,2011,2011,Wednesday,4,1869
Mississippi,28,Male,M,2011,2011,Thursday,5,1952
Mississippi,28,Male,M,2011,2011,Friday,6,1980
Mississippi,28,Male,M,2011,2011,Saturday,7,2003
Mississippi,28,Male,M,2012,2012,Sunday,1,1969
Mississippi,28,Male,M,2012,2012,Monday,2,1980
Mississippi,28,Male,M,2012,2012,Tuesday,3,1888
Mississippi,28,Male,M,2012,2012,Wednesday,4,1877
Mississippi,28,Male,M,2012,2012,Thursday,5,2011
Mississippi,28,Male,M,2012,2012,Friday,6,1968
Mississippi,28,Male,M,2012,2012,Saturday,7,1931
Mississippi,28,Male,M,2013,2013,Sunday,1,2014
Mississippi,28,Male,M,2013,2013,Monday,2,2043
Mississippi,28,Male,M,2013,2013,Tuesday,3,2034
Mississippi,28,Male,M,2013,2013,Wednesday,4,2044
Mississippi,28,Male,M,2013,2013,Thursday,5,2057
Mississippi,28,Male,M,2013,2013,Friday,6,2080
Mississippi,28,Male,M,2013,2013,Saturday,7,2148
Mississippi,28,Male,M,2014,2014,Sunday,1,2050
Mississippi,28,Male,M,2014,2014,Monday,2,2079
Mississippi,28,Male,M,2014,2014,Tuesday,3,2075
Mississippi,28,Male,M,2014,2014,Wednesday,4,2151
Mississippi,28,Male,M,2014,2014,Thursday,5,2011
Mississippi,28,Male,M,2014,2014,Friday,6,2120
Mississippi,28,Male,M,2014,2014,Saturday,7,2014
Mississippi,28,Male,M,2015,2015,Sunday,1,2137
Mississippi,28,Male,M,2015,2015,Monday,2,2148
Mississippi,28,Male,M,2015,2015,Tuesday,3,2050
Mississippi,28,Male,M,2015,2015,Wednesday,4,2102
Mississippi,28,Male,M,2015,2015,Thursday,5,2210
Mississippi,28,Male,M,2015,2015,Friday,6,2088
Mississippi,28,Male,M,2015,2015,Saturday,7,2210
Mississippi,28,Male,M,2016,2016,Sunday,1,2057
Mississippi,28,Male,M,2016,2016,Monday,2,2109
Mississippi,28,Male,M,2016,2016,Tuesday,3,2099
Mississippi,28,Male,M,2016,2016,Wednesday,4,2081
Mississippi,28,Male,M,2016,2016,Thursday,5,2122
Mississippi,28,Male,M,2016,2016,Friday,6,2226
Mississippi,28,Male,M,2016,2016,Saturday,7,2231
Mississippi,28,Male,M,2017,2017,Sunday,1,2148
Mississippi,28,Male,M,2017,2017,Monday,2,2144
Mississippi,28,Male,M,2017,2017,Tuesday,3,2111
Mississippi,28,Male,M,2017,2017,Wednesday,4,2207
Mississippi,28,Male,M,2017,2017,Thursday,5,2125
Mississippi,28,Male,M,2017,2017,Friday,6,2185
Mississippi,28,Male,M,2017,2017,Saturday,7,2176
Missouri,29,Female,F,2007,2007,Sunday,1,3712
Missouri,29,Female,F,2007,2007,Monday,2,3963
Missouri,29,Female,F,2007,2007,Tuesday,3,3771
Missouri,29,Female,F,2007,2007,Wednesday,4,3699
Missouri,29,Female,F,2007,2007,Thursday,5,3811
Missouri,29,Female,F,2007,2007,Friday,6,3698
Missouri,29,Female,F,2007,2007,Saturday,7,3761
Missouri,29,Female,F,2008,2008,Sunday,1,3913
Missouri,29,Female,F,2008,2008,Monday,2,3956
Missouri,29,Female,F,2008,2008,Tuesday,3,4005
Missouri,29,Female,F,2008,2008,Wednesday,4,3908
Missouri,29,Female,F,2008,2008,Thursday,5,3915
Missouri,29,Female,F,2008,2008,Friday,6,4038
Missouri,29,Female,F,2008,2008,Saturday,7,3958
Missouri,29,Female,F,2009,2009,Sunday,1,3706
Missouri,29,Female,F,2009,2009,Monday,2,3693
Missouri,29,Female,F,2009,2009,Tuesday,3,3797
Missouri,29,Female,F,2009,2009,Wednesday,4,3745
Missouri,29,Female,F,2009,2009,Thursday,5,3884
Missouri,29,Female,F,2009,2009,Friday,6,3682
Missouri,29,Female,F,2009,2009,Saturday,7,3857
Missouri,29,Female,F,2010,2010,Sunday,1,3840
Missouri,29,Female,F,2010,2010,Monday,2,3792
Missouri,29,Female,F,2010,2010,Tuesday,3,3792
Missouri,29,Female,F,2010,2010,Wednesday,4,3790
Missouri,29,Female,F,2010,2010,Thursday,5,3836
Missouri,29,Female,F,2010,2010,Friday,6,4080
Missouri,29,Female,F,2010,2010,Saturday,7,3863
Missouri,29,Female,F,2011,2011,Sunday,1,3796
Missouri,29,Female,F,2011,2011,Monday,2,3810
Missouri,29,Female,F,2011,2011,Tuesday,3,3832
Missouri,29,Female,F,2011,2011,Wednesday,4,3850
Missouri,29,Female,F,2011,2011,Thursday,5,3781
Missouri,29,Female,F,2011,2011,Friday,6,3868
Missouri,29,Female,F,2011,2011,Saturday,7,4106
Missouri,29,Female,F,2012,2012,Sunday,1,3964
Missouri,29,Female,F,2012,2012,Monday,2,3919
Missouri,29,Female,F,2012,2012,Tuesday,3,3796
Missouri,29,Female,F,2012,2012,Wednesday,4,3808
Missouri,29,Female,F,2012,2012,Thursday,5,3794
Missouri,29,Female,F,2012,2012,Friday,6,3814
Missouri,29,Female,F,2012,2012,Saturday,7,3803
Missouri,29,Female,F,2013,2013,Sunday,1,3892
Missouri,29,Female,F,2013,2013,Monday,2,3881
Missouri,29,Female,F,2013,2013,Tuesday,3,4047
Missouri,29,Female,F,2013,2013,Wednesday,4,3837
Missouri,29,Female,F,2013,2013,Thursday,5,4014
Missouri,29,Female,F,2013,2013,Friday,6,4145
Missouri,29,Female,F,2013,2013,Saturday,7,3927
Missouri,29,Female,F,2014,2014,Sunday,1,3942
Missouri,29,Female,F,2014,2014,Monday,2,4051
Missouri,29,Female,F,2014,2014,Tuesday,3,3892
Missouri,29,Female,F,2014,2014,Wednesday,4,3958
Missouri,29,Female,F,2014,2014,Thursday,5,3981
Missouri,29,Female,F,2014,2014,Friday,6,4114
Missouri,29,Female,F,2014,2014,Saturday,7,4053
Missouri,29,Female,F,2015,2015,Sunday,1,4113
Missouri,29,Female,F,2015,2015,Monday,2,4078
Missouri,29,Female,F,2015,2015,Tuesday,3,4128
Missouri,29,Female,F,2015,2015,Wednesday,4,4054
Missouri,29,Female,F,2015,2015,Thursday,5,4052
Missouri,29,Female,F,2015,2015,Friday,6,3996
Missouri,29,Female,F,2015,2015,Saturday,7,3985
Missouri,29,Female,F,2016,2016,Sunday,1,3972
Missouri,29,Female,F,2016,2016,Monday,2,3979
Missouri,29,Female,F,2016,2016,Tuesday,3,4002
Missouri,29,Female,F,2016,2016,Wednesday,4,3932
Missouri,29,Female,F,2016,2016,Thursday,5,4137
Missouri,29,Female,F,2016,2016,Friday,6,4165
Missouri,29,Female,F,2016,2016,Saturday,7,4176
Missouri,29,Female,F,2017,2017,Sunday,1,4184
Missouri,29,Female,F,2017,2017,Monday,2,4177
Missouri,29,Female,F,2017,2017,Tuesday,3,4146
Missouri,29,Female,F,2017,2017,Wednesday,4,4084
Missouri,29,Female,F,2017,2017,Thursday,5,4149
Missouri,29,Female,F,2017,2017,Friday,6,4135
Missouri,29,Female,F,2017,2017,Saturday,7,4209
Missouri,29,Male,M,2007,2007,Sunday,1,3389
